,manufacturer,productName,releaseYear,memSize,memBusWidth,gpuClock,memClock,unifiedShader,tmu,rop,pixelShader,vertexShader,igp,bus,memType,gpuChip,G3Dmark,G2Dmark,price,gpuValue,TDP,powerPerformance,testDate,category,picture
302,NVIDIA,GeForce 830A,2014.0,2.0,64.0,1082.0,900.0,256.0,16.0,8.0,28.8,8.0,No,PCIe 3.0 x8,DDR3,GM108,1005.0,736.0,403.988,4.454,40.6,31.43,2014.0,Unknown,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
303,NVIDIA,GeForce 830M,2014.0,2.0,64.0,1082.0,900.0,256.0,16.0,8.0,23.2,7.8,No,PCIe 3.0 x8,DDR3,GM108,976.0,136.0,250.636,7.733999999999999,25.0,39.06,2014.0,Mobile,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
304,NVIDIA,GeForce 840A,2014.0,2.0,64.0,1029.0,1001.0,384.0,16.0,8.0,28.8,8.0,No,PCIe 3.0 x8,DDR3,GM108,1180.0,266.0,269.524,5.984,43.6,29.456000000000007,2014.0,Unknown,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
305,NVIDIA,GeForce 840M,2014.0,2.0,64.0,1029.0,1001.0,384.0,16.0,8.0,23.2,7.8,No,PCIe 3.0 x8,DDR3,GM108,1067.0,147.0,252.98200000000003,6.238,30.0,35.56,2014.0,Mobile,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
306,NVIDIA,GeForce GT 710,2014.0,2.0,64.0,954.0,900.0,192.0,16.0,8.0,21.6,7.4,No,PCIe 2.0 x8,DDR3,GK208B,637.0,214.0,102.99,6.18,25.0,25.47,2014.0,Desktop,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
307,NVIDIA,GeForce GT 710,2014.0,2.0,64.0,954.0,900.0,192.0,16.0,8.0,21.6,7.4,No,PCIe 2.0 x8,DDR3,GK208,637.0,214.0,102.99,6.18,25.0,25.47,2014.0,Desktop,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
308,NVIDIA,GeForce GT 720,2014.0,2.0,64.0,967.0,900.0,384.0,32.0,8.0,21.6,7.4,No,PCIe 2.0 x8,DDR3,GK208,606.0,196.0,99.99,6.06,19.0,31.91,2014.0,Desktop,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
309,NVIDIA,GeForce GT 720,2014.0,1.024,64.0,797.0,800.0,192.0,16.0,8.0,23.2,7.8,No,PCIe 2.0 x8,DDR3,GK208B,606.0,196.0,99.99,6.06,19.0,31.91,2014.0,Desktop,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
310,NVIDIA,GeForce GT 720A,2014.0,1.024,64.0,775.0,1001.0,96.0,16.0,8.0,26.4,7.4,No,PCIe 2.0 x16,DDR3,GF117,601.0,221.0,141.34,5.819999999999999,37.0,17.448,2014.0,Unknown,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
311,NVIDIA,GeForce GT 730,2014.0,2.0,128.0,700.0,800.0,96.0,16.0,4.0,23.2,7.8,No,PCIe 2.0 x16,DDR3,GF108,812.0,238.0,109.99,7.38,49.0,16.56,2014.0,Desktop,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
312,NVIDIA,GeForce GT 730,2014.0,1.024,128.0,700.0,900.0,96.0,16.0,4.0,23.2,7.8,No,PCIe 2.0 x16,DDR3,GF108,812.0,238.0,109.99,7.38,49.0,16.56,2014.0,Desktop,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
313,NVIDIA,GeForce GT 730,2014.0,1.024,64.0,902.0,1253.0,384.0,32.0,8.0,23.2,7.8,No,PCIe 2.0 x8,GDDR5,GK208B,812.0,238.0,109.99,7.38,49.0,16.56,2014.0,Desktop,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
314,NVIDIA,GeForce GT 730A,2014.0,2.0,64.0,719.0,1001.0,384.0,32.0,8.0,33.6,8.0,No,PCIe 3.0 x8,DDR3,GK208,743.0,714.0,224.638,4.09,59.0,29.330000000000005,2014.0,Unknown,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
315,NVIDIA,GeForce GT 730M,2014.0,2.0,64.0,719.0,900.0,384.0,32.0,8.0,23.2,7.8,No,PCIe 2.0 x8,DDR3,GK208,816.0,173.0,209.796,9.334,33.0,24.73,2013.0,Mobile,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
316,NVIDIA,GeForce GT 740,2014.0,1.024,128.0,993.0,1253.0,384.0,32.0,16.0,23.2,7.8,No,PCIe 3.0 x16,GDDR5,GK107,1529.0,344.0,236.99,6.45,64.0,23.88,2014.0,Desktop,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
317,NVIDIA,GeForce GTX 750,2014.0,1.024,128.0,1020.0,1253.0,512.0,32.0,16.0,23.2,7.8,No,PCIe 3.0 x16,GDDR5,GM107,3399.0,480.0,219.99,15.45,55.0,61.8,2014.0,Desktop,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
318,NVIDIA,GeForce GTX 750 Ti,2014.0,2.0,128.0,1020.0,1350.0,640.0,40.0,16.0,23.2,7.8,No,PCIe 3.0 x16,GDDR5,GM107,3919.0,498.0,88.11,44.48,60.0,65.32,2014.0,Desktop,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
319,NVIDIA,GeForce GTX 760A,2014.0,2.0,128.0,628.0,1002.0,768.0,64.0,16.0,28.8,8.0,No,PCIe 3.0 x16,GDDR5,GK106,1060.0,476.0,218.588,11.822,124.4,11.734,2015.0,Unknown,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
320,NVIDIA,GeForce GTX 850A,2014.0,2.0,128.0,902.0,900.0,640.0,40.0,16.0,28.8,8.0,No,PCIe 3.0 x16,DDR3,GM107,1050.0,551.0,370.982,4.408,96.2,24.686,2015.0,Unknown,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
321,NVIDIA,GeForce GTX 850M,2014.0,2.0,128.0,902.0,1001.0,640.0,40.0,16.0,23.2,7.8,No,PCIe 3.0 x16,DDR3,GM107,2574.0,224.0,212.468,20.828,40.0,64.35,2014.0,Mobile,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
322,NVIDIA,GeForce GTX 860M,2014.0,4.0,128.0,1020.0,1253.0,640.0,40.0,16.0,23.2,7.8,No,MXM-B (3.0),GDDR5,GM107,3045.0,226.0,114.0,26.71,45.0,67.67,2014.0,Mobile,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
323,NVIDIA,GeForce GTX 860M,2014.0,2.0,128.0,797.0,1250.0,1152.0,96.0,16.0,23.2,7.8,No,PCIe 3.0 x16,GDDR5,GK104,3045.0,226.0,114.0,26.71,45.0,67.67,2014.0,Mobile,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
324,NVIDIA,GeForce GTX 870M,2014.0,3.0,192.0,941.0,1250.0,1344.0,112.0,24.0,23.2,7.8,No,MXM-B (3.0),GDDR5,GK104,3380.0,293.0,401.564,16.492,110.0,30.73,2014.0,Mobile,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
325,NVIDIA,GeForce GTX 880M,2014.0,8.0,256.0,954.0,1250.0,1536.0,128.0,32.0,23.2,7.8,No,MXM-B (3.0),GDDR5,GK104,3876.0,347.0,369.118,12.538,130.0,29.81,2014.0,Mobile,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
326,NVIDIA,GeForce GTX 970,2014.0,4.0,256.0,1050.0,1753.0,1664.0,104.0,56.0,23.2,7.8,No,PCIe 3.0 x16,GDDR5,GM204,9688.0,781.0,237.99,40.71,145.0,66.81,2014.0,Desktop,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
327,NVIDIA,GeForce GTX 970M,2014.0,6.0,192.0,924.0,1253.0,1280.0,80.0,48.0,23.2,7.8,No,MXM-B (3.0),GDDR5,GM204,5761.0,406.0,209.99,27.44,75.0,76.82,2014.0,Mobile,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
328,NVIDIA,GeForce GTX 970M,2014.0,3.0,192.0,924.0,1253.0,1280.0,80.0,48.0,23.2,7.8,No,MXM-B (3.0),GDDR5,GM204,5761.0,406.0,209.99,27.44,75.0,76.82,2014.0,Mobile,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
329,NVIDIA,GeForce GTX 980,2014.0,4.0,256.0,1127.0,1753.0,2048.0,128.0,64.0,23.2,7.8,No,PCIe 3.0 x16,GDDR5,GM204,11237.0,815.0,247.35,45.43,165.0,68.1,2014.0,Desktop,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
330,NVIDIA,GeForce GTX 980M,2014.0,8.0,256.0,1038.0,1253.0,1536.0,96.0,64.0,23.2,7.8,No,MXM-B (3.0),GDDR5,GM204,7317.0,514.0,289.99,25.23,100.0,73.17,2014.0,Mobile,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
331,NVIDIA,GeForce GTX 980M,2014.0,8.0,256.0,540.0,1253.0,1536.0,96.0,64.0,23.2,7.8,No,MXM-B (3.0),GDDR5,GM204,7317.0,514.0,289.99,25.23,100.0,73.17,2014.0,Mobile,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
332,NVIDIA,GeForce GTX TITAN Z,2014.0,6.0,384.0,705.0,1750.0,2880.0,240.0,48.0,23.2,7.8,No,PCIe 3.0 x16,GDDR5,GK110B,9189.0,648.0,1515.0,6.07,375.0,24.5,2014.0,Desktop,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
333,NVIDIA,GRID K120Q,2014.0,0.512,128.0,850.0,891.0,192.0,16.0,16.0,24.0,6.8,No,PCIe 3.0 x16,DDR3,GK107,293.0,278.0,177.198,2.1339999999999995,24.8,23.048,2015.0,Workstation,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
334,NVIDIA,GRID K220Q,2014.0,0.512,256.0,745.0,1250.0,1536.0,128.0,32.0,28.8,8.0,No,PCIe 3.0 x16,GDDR5,GK104,912.0,539.0,169.19400000000002,11.726,116.2,12.3,2015.0,Workstation,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
335,NVIDIA,Quadro K2200,2014.0,4.0,128.0,1046.0,1253.0,640.0,40.0,16.0,23.2,7.8,No,PCIe 2.0 x16,GDDR5,GM107,3541.0,534.0,268.3,13.2,68.0,52.07,2014.0,Workstation,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
336,NVIDIA,Quadro K2200M,2014.0,2.0,128.0,667.0,1253.0,640.0,40.0,16.0,23.2,7.8,No,MXM-A (3.0),GDDR5,GM107,3877.0,432.0,124.95,31.02,108.8,45.772000000000006,2015.0,Unknown,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
337,NVIDIA,Quadro K420,2014.0,1.024,128.0,876.0,891.0,192.0,16.0,16.0,23.2,7.8,No,PCIe 2.0 x16,DDR3,GK107,775.0,280.0,269.0,2.88,41.0,18.89,2014.0,Workstation,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
338,NVIDIA,Quadro K4200,2014.0,4.0,256.0,771.0,1350.0,1344.0,112.0,32.0,23.2,7.8,No,PCIe 2.0 x16,GDDR5,GK104,4337.0,502.0,249.0,17.42,105.0,41.31,2014.0,Workstation,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
339,NVIDIA,Quadro K5200,2014.0,8.0,256.0,667.0,1502.0,2304.0,192.0,48.0,23.2,7.8,No,PCIe 3.0 x16,GDDR5,GK110B,5780.0,501.0,415.0,13.93,150.0,38.54,2014.0,Workstation,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
340,NVIDIA,Quadro K620,2014.0,2.0,128.0,1058.0,900.0,384.0,24.0,16.0,24.0,8.0,No,PCIe 2.0 x16,DDR3,GM107,2246.0,472.0,2029.99,1.11,45.0,49.91,2014.0,Workstation,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
341,AMD,Radeon E8860,2014.0,2.0,128.0,575.0,1125.0,640.0,40.0,16.0,24.0,8.0,No,PCIe 3.0 x16,GDDR5,Venus,1626.0,528.0,213.162,11.396,53.0,30.57,2015.0,Unknown,https://www.amd.com/content/dam/amd/en/images/products/graphics/2562591-amd-radeon-chip.jpg
342,AMD,Radeon R5 230,2014.0,1.024,64.0,625.0,667.0,160.0,8.0,4.0,14.4,5.6,No,PCIe 2.0 x16,DDR3,Caicos,222.0,255.0,81.1,2.74,19.8,12.303999999999998,2018.0,Unknown,https://www.amd.com/content/dam/amd/en/images/products/graphics/2562591-amd-radeon-chip.jpg
343,AMD,Radeon R5 A240,2014.0,2.0,128.0,730.0,900.0,320.0,20.0,8.0,33.6,8.0,No,PCIe 3.0 x8,DDR3,Oland,576.0,802.0,470.044,1.818,60.6,21.436,2016.0,Unknown,https://www.amd.com/content/dam/amd/en/images/products/graphics/2562591-amd-radeon-chip.jpg
344,AMD,Radeon R5 A240,2014.0,1.024,64.0,1030.0,900.0,320.0,20.0,8.0,33.6,8.0,No,PCIe 3.0 x8,DDR3,Jet,576.0,802.0,424.244,3.336,19.4,35.554,2016.0,Unknown,https://www.amd.com/content/dam/amd/en/images/products/graphics/2562591-amd-radeon-chip.jpg
345,AMD,Radeon R5 M230,2014.0,4.0,64.0,825.0,1000.0,320.0,20.0,8.0,26.4,7.4,No,PCIe 3.0 x8,DDR3,Jet,391.0,139.0,251.952,3.4160000000000004,31.4,20.634,2014.0,Mobile,https://www.amd.com/content/dam/amd/en/images/products/graphics/2562591-amd-radeon-chip.jpg
346,AMD,Radeon R5 M230,2014.0,4.0,64.0,780.0,1000.0,320.0,20.0,8.0,26.4,7.4,No,PCIe 3.0 x8,DDR3,Jet,391.0,139.0,251.952,3.4160000000000004,31.4,20.634,2014.0,Mobile,https://www.amd.com/content/dam/amd/en/images/products/graphics/2562591-amd-radeon-chip.jpg
347,AMD,Radeon R5 M240,2014.0,1.024,64.0,1000.0,900.0,320.0,20.0,8.0,26.4,7.4,No,PCIe 3.0 x8,DDR3,Jet,432.0,247.0,240.992,5.01,23.4,26.112,2015.0,Unknown,https://www.amd.com/content/dam/amd/en/images/products/graphics/2562591-amd-radeon-chip.jpg
348,AMD,Radeon R5 M255,2014.0,1.024,128.0,925.0,1000.0,384.0,24.0,8.0,26.4,7.4,No,PCIe 3.0 x8,GDDR5,Topaz,496.0,142.0,242.986,4.744,46.4,18.312,2014.0,Mobile,https://www.amd.com/content/dam/amd/en/images/products/graphics/2562591-amd-radeon-chip.jpg
349,AMD,Radeon R6 M255DX,2014.0,1.8048,76.8,925.0,940.0,384.0,24.0,8.0,24.0,8.0,Yes,IGP,System Shared,Topaz,572.0,106.0,234.992,5.442,67.6,17.868000000000002,2019.0,Unknown,https://www.amd.com/content/dam/amd/en/images/products/graphics/2562591-amd-radeon-chip.jpg
350,AMD,Radeon R6 M255DX,2014.0,2.1024000000000003,128.0,780.0,965.4,320.0,20.0,8.0,21.6,7.4,Yes,IGP,System Shared,Jet,572.0,106.0,128.18400000000003,4.550000000000001,41.0,20.454,2019.0,Unknown,https://www.amd.com/content/dam/amd/en/images/products/graphics/2562591-amd-radeon-chip.jpg
351,AMD,Radeon R7 250X,2014.0,1.024,128.0,950.0,1125.0,640.0,40.0,16.0,23.2,7.8,No,PCIe 3.0 x16,GDDR5,Cape Verde,2269.0,637.0,194.0,11.7,95.0,23.88,2015.0,Desktop,https://www.amd.com/content/dam/amd/en/images/products/graphics/2562591-amd-radeon-chip.jpg
352,AMD,Radeon R7 A265,2014.0,2.0,128.0,725.0,900.0,384.0,24.0,8.0,28.8,8.0,No,PCIe 3.0 x8,DDR3,Opal,955.0,737.0,324.826,5.046,123.8,27.896000000000004,2015.0,Unknown,https://www.amd.com/content/dam/amd/en/images/products/graphics/2562591-amd-radeon-chip.jpg
353,AMD,Radeon R7 M260,2014.0,2.0,64.0,940.0,900.0,384.0,24.0,8.0,24.0,6.8,No,PCIe 3.0 x8,DDR3,Topaz,452.0,117.0,799.0,0.57,23.8,23.522,2014.0,Mobile,https://www.amd.com/content/dam/amd/en/images/products/graphics/2562591-amd-radeon-chip.jpg
354,AMD,Radeon R7 M260DX,2014.0,2.0096,76.8,925.0,1010.8,384.0,24.0,8.0,24.0,8.0,Yes,IGP,System Shared,Topaz,822.0,210.0,210.044,8.778,75.4,13.539999999999996,2019.0,Unknown,https://www.amd.com/content/dam/amd/en/images/products/graphics/2562591-amd-radeon-chip.jpg
355,AMD,Radeon R7 M260DX,2014.0,2.0096000000000003,76.8,955.0,1010.8,320.0,20.0,8.0,24.0,8.0,Yes,IGP,System Shared,Jet,822.0,210.0,149.836,7.406000000000001,65.8,16.360000000000003,2019.0,Unknown,https://www.amd.com/content/dam/amd/en/images/products/graphics/2562591-amd-radeon-chip.jpg
356,AMD,Radeon R7 M260DX,2014.0,2.4,89.6,780.0,965.0,320.0,20.0,8.0,24.0,8.0,Yes,IGP,System Shared,Jet,822.0,210.0,228.194,7.2,65.0,18.954,2019.0,Unknown,https://www.amd.com/content/dam/amd/en/images/products/graphics/2562591-amd-radeon-chip.jpg
357,AMD,Radeon R7 M265,2014.0,2.0,64.0,900.0,900.0,384.0,24.0,8.0,21.6,7.4,No,PCIe 3.0 x8,DDR3,Topaz,576.0,170.0,240.992,5.01,23.4,26.112,2014.0,Mobile,https://www.amd.com/content/dam/amd/en/images/products/graphics/2562591-amd-radeon-chip.jpg
358,AMD,Radeon R7 M265,2014.0,2.0,128.0,725.0,900.0,384.0,24.0,8.0,21.6,7.4,No,PCIe 3.0 x8,DDR3,Opal,576.0,170.0,146.544,4.465999999999999,32.6,18.368,2014.0,Mobile,https://www.amd.com/content/dam/amd/en/images/products/graphics/2562591-amd-radeon-chip.jpg
359,AMD,Radeon R7 M265DX,2014.0,1.8048,89.6,925.0,920.2,384.0,24.0,8.0,24.0,8.0,Yes,IGP,System Shared,Topaz,499.0,138.0,242.986,4.744,46.4,18.312000000000005,2020.0,Unknown,https://www.amd.com/content/dam/amd/en/images/products/graphics/2562591-amd-radeon-chip.jpg
360,AMD,Radeon R7 M265DX,2014.0,1.8048,89.6,900.0,920.2,384.0,24.0,8.0,24.0,8.0,Yes,IGP,System Shared,Topaz,499.0,138.0,242.386,4.720000000000001,46.4,18.312000000000005,2020.0,Unknown,https://www.amd.com/content/dam/amd/en/images/products/graphics/2562591-amd-radeon-chip.jpg
361,AMD,Radeon R7 M265DX,2014.0,2.3072000000000004,115.2,780.0,1005.4,320.0,20.0,8.0,21.6,7.4,Yes,IGP,System Shared,Jet,499.0,138.0,128.18400000000003,4.55,53.6,14.207999999999998,2020.0,Unknown,https://www.amd.com/content/dam/amd/en/images/products/graphics/2562591-amd-radeon-chip.jpg
362,AMD,Radeon R7 M270,2014.0,2.0,128.0,725.0,900.0,384.0,24.0,8.0,23.2,7.8,No,PCIe 3.0 x8,DDR3,Opal,734.0,167.0,117.382,7.824,42.0,20.744000000000003,2015.0,Unknown,https://www.amd.com/content/dam/amd/en/images/products/graphics/2562591-amd-radeon-chip.jpg
363,AMD,Radeon R7 M270DX,2014.0,1.8048,102.4,900.0,980.2,384.0,24.0,8.0,24.0,8.0,Yes,IGP,System Shared,Topaz,962.0,233.0,251.602,6.016,50.8,21.446,2020.0,Unknown,https://www.amd.com/content/dam/amd/en/images/products/graphics/2562591-amd-radeon-chip.jpg
364,AMD,Radeon R7 M270DX,2014.0,2.2048,115.2,780.0,980.0,320.0,20.0,8.0,24.0,8.0,Yes,IGP,System Shared,Jet,962.0,233.0,286.202,5.478,41.4,24.974,2020.0,Unknown,https://www.amd.com/content/dam/amd/en/images/products/graphics/2562591-amd-radeon-chip.jpg
365,AMD,Radeon R9 280,2014.0,3.0,384.0,827.0,1250.0,1792.0,112.0,32.0,23.2,7.8,No,PCIe 3.0 x16,GDDR5,Tahiti,5668.0,679.0,404.046,14.238,250.0,22.67,2016.0,Desktop,https://www.amd.com/content/dam/amd/en/images/products/graphics/2562591-amd-radeon-chip.jpg
366,AMD,Radeon R9 285,2014.0,2.0,256.0,918.0,1375.0,1792.0,112.0,32.0,23.2,7.8,No,PCIe 3.0 x16,GDDR5,Tonga,6680.0,597.0,609.378,24.382000000000005,149.0,52.232000000000006,2021.0,Unknown,https://www.amd.com/content/dam/amd/en/images/products/graphics/2562591-amd-radeon-chip.jpg
367,AMD,Radeon R9 295X2,2014.0,4.0,512.0,1018.0,1250.0,2816.0,176.0,64.0,23.2,7.8,No,PCIe 3.0 x16,GDDR5,Vesuvius,8619.0,804.0,499.1,17.27,500.0,17.24,2014.0,Desktop,https://www.amd.com/content/dam/amd/en/images/products/graphics/2562591-amd-radeon-chip.jpg
368,AMD,Radeon R9 M265X,2014.0,2.0,128.0,575.0,1000.0,640.0,40.0,16.0,23.2,7.8,No,PCIe 3.0 x16,GDDR5,Venus,929.0,212.0,145.592,10.206,84.2,12.396,2014.0,Mobile,https://www.amd.com/content/dam/amd/en/images/products/graphics/2562591-amd-radeon-chip.jpg
369,AMD,Radeon R9 M270X,2014.0,2.0,128.0,725.0,1000.0,640.0,40.0,16.0,23.2,7.8,No,PCIe 3.0 x16,GDDR5,Venus,1204.0,306.0,203.588,11.87,74.4,15.41,2015.0,Mobile,https://www.amd.com/content/dam/amd/en/images/products/graphics/2562591-amd-radeon-chip.jpg
370,AMD,Radeon R9 M275,2014.0,2.0,128.0,900.0,1000.0,640.0,40.0,16.0,28.8,8.0,No,PCIe 3.0 x16,GDDR5,Venus,1115.0,569.0,699.99,1.59,124.2,26.79,2014.0,Mobile,https://www.amd.com/content/dam/amd/en/images/products/graphics/2562591-amd-radeon-chip.jpg
371,AMD,Radeon R9 M275X,2014.0,2.0,128.0,900.0,1125.0,640.0,40.0,16.0,23.2,7.8,No,PCIe 3.0 x16,GDDR5,Venus,1963.0,434.0,186.454,11.45,59.0,36.534000000000006,2021.0,Unknown,https://www.amd.com/content/dam/amd/en/images/products/graphics/2562591-amd-radeon-chip.jpg
